assay_id	extract_id	plate_id	plate_cell	assay_input_ml	assay_type	accepted_droplets	subject_1	subject_1_category	subject_1_target	subject_1_target_macromolecule	subject_1_fluorophore	subject_1_calculated_copies_per_reaction	subject_1_copies_per_reaction	subject_1_result	subject_2	subject_2_category	subject_2_target	subject_2_target_macromolecule	subject_2_fluorophore	subject_2_calculated_copies_per_reaction	subject_2_copies_per_reaction	subject_2_result	subject_3	subject_3_category	subject_3_target	subject_3_target_macromolecule	subject_3_fluorophore	subject_3_copies_per_reaction	subject_3_result	subject_4	subject_4_category	subject_4_target	subject_4_target_macromolecule	subject_4_fluorophore	subject_4_copies_per_reaction	subject_4_result	notes
E02-0127.a1	E02-0127.e1	AP84	B01	0.005	Direct Quantification	18973	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	85.72649956	152700.3273	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	90.70573807	161569.5959								Human	Internal Control	Human RNase P	RNA	HEX	6.201578975	11046.56255	
E02-0128.a1	E02-0128.e1	AP84	C01	0.005	Direct Quantification	17858	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	3.953083456	7041.429905	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	3.953083456	7041.429905								Human	Internal Control	Human RNase P	RNA	HEX	1.317620724	2347.011915	
E02-0129.a1	E02-0129.e1	AP84	D01	0.005	Direct Quantification	17387	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.353314966	2410.592283	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	4.060178399	7232.192773								Human	Internal Control	Human RNase P	RNA	HEX	10.82870007	19288.62199	
E02-0130.a1	E02-0130.e1	AP84	E01	0.005	Direct Quantification	17571	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	4.01765734	7156.452136	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	4.01765734	7156.452136								Human	Internal Control	Human RNase P	RNA	HEX	4.01765734	7156.452136	
B01-0130.a1	B01-0130.e1	AP84	F01	0.005	Direct Quantification	18496	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	230.1058388	409876.0253	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	217.2629547	386999.6381								Human	Internal Control	Human RNase P	RNA	HEX	2.544407845	4532.226473	rest of flow illegible
B01-0134.a1	B01-0134.e1	AP84	G01	0.005	Direct Quantification	19585	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	108.3751678	193043.2677	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	126.48633	225303.7754								Human	Internal Control	Human RNase P	RNA	HEX	1.201430261	2140.047653	
B01-0140.a1	B01-0140.e1	AP84	H01	0.005	Direct Quantification	18166	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	202.9307175	361470.3405	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	192.4813461	342857.3978								Human	Internal Control	Human RNase P	RNA	HEX	0	0	rest of flow illegible
H01-0216.a1	H01-0216.e1	AP84	A02	0.005	Direct Quantification	19299	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	48.81875515	86958.40761	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	51.26235485	91311.06958								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
H01-0218.a1	H01-0218.e1	AP84	B02	0.005	Direct Quantification	19324	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	18.27148795	32546.08791	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	15.8344698	28205.14932								Human	Internal Control	Human RNase P	RNA	HEX	2.43537873	4338.018363	
H01-0219.a1	H01-0219.e1	AP84	C02	0.005	Direct Quantification	17359	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	247.9958534	441742.6139	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	243.8867569	434423.2857								Human	Internal Control	Human RNase P	RNA	HEX	5.422460437	9658.757653	
H01-0220.a1	H01-0220.e1	AP84	D02	0.005	Direct Quantification	19779	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	55.97847939	99711.66641	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	51.20916367	91216.32278								Human	Internal Control	Human RNase P	RNA	HEX	1.189645976	2119.056894	
H01-0222.a1	H01-0222.e1	AP84	E02	0.005	Direct Quantification	18605	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	15.18108249	27041.30318	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	17.71221638	31549.88542								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
H01-0226.a1	H01-0226.e1	AP84	F02	0.005	Direct Quantification	15569	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	34.78557348	61961.80277	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	36.29915714	64657.87366								Human	Internal Control	Human RNase P	RNA	HEX	4.534333348	8076.781277	
H01-0246.a1	H01-0246.e1	AP84	G02	0.005	Direct Quantification	19408	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	15.76591372	28083.03382	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	18.1923759	32405.16957								Human	Internal Control	Human RNase P	RNA	HEX	2.424837649	4319.242062	
A04-0078.a1	A04-0078.e1	AP84	A03	0.005	Direct Quantification	18654	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	299.5800591	533626.9802	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	302.1352577	538178.4278								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A04-0079.a1	A04-0079.e1	AP84	B03	0.005	Direct Quantification	17265	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	296.2301064	527659.8769	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	276.9165611	493257.6245								Human	Internal Control	Human RNase P	RNA	HEX	2.725835443	4855.394382	
A04-0080.a1	A04-0080.e1	AP84	C03	0.005	Direct Quantification	15911	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	335.108223	596911.5222	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	335.108223	596911.5222								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A02-0551.a1	A02-0551.e1	AP84	D03	0.005	Direct Quantification	17889	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.31533727	2342.944513	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	2.630748153	4686.020147								Human	Internal Control	Human RNase P	RNA	HEX	1.31533727	2342.944513	
A03-0351.a1	A03-0351.e1	AP84	E03	0.005	Direct Quantification	17506	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.344115436	2394.205621								Human	Internal Control	Human RNase P	RNA	HEX	1.344115436	2394.205621	
A01-0255.a1	A01-0255.e1	AP84	F03	0.005	Direct Quantification	15929	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	81.38344765	144964.2661	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	108.0792809	192516.219								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A01-0256.a1	A01-0256.e1	AP84	G03	0.005	Direct Quantification	18646	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	126.5297222	225381.0677	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	132.8741169	236682.0207								Human	Internal Control	Human RNase P	RNA	HEX	1.261935085	2247.82187	
A01-0257.a1	A01-0257.e1	AP84	H03	0.005	Direct Quantification	17635	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	131.1206818	233558.7144	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	119.0484619	212055.0728								Human	Internal Control	Human RNase P	RNA	HEX	2.668641508	4753.517685	
A02-0505.a1	A02-0505.e1	AP84	A04	0.005	Direct Quantification	16605	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.417050213	2524.120691	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.417050213	2524.120691								Human	Internal Control	Human RNase P	RNA	HEX	1.417050213	2524.120691	
A02-0538.a1	A02-0538.e1	AP84	B04	0.005	Direct Quantification	18690	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A02-0544.a1	A02-0544.e1	AP84	C04	0.005	Direct Quantification	16389	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2.871541679	5114.933616	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	2.871541679	5114.933616								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A03-0345.a1	A03-0345.e1	AP84	D04	0.005	Direct Quantification	16611	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2.833162248	5046.570254	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	8.500509858	15141.53318								Human	Internal Control	Human RNase P	RNA	HEX	1.416538507	2523.209215	
A03-0352.a1	A03-0352.e1	AP84	E04	0.005	Direct Quantification	16757	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.404196024	2501.224168	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.404196024	2501.224168								Human	Internal Control	Human RNase P	RNA	HEX	26.69406652	47548.806	
A03-0366.a1	A03-0366.e1	AP84	F04	0.005	Direct Quantification	15324	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1129.125214	2011254.287	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1175.888977	2094552.24								Human	Internal Control	Human RNase P	RNA	HEX	4.606835246	8205.925282	
D01-0095.a1	D01-0095.e1	AP84	G04	0.005	Direct Quantification	16947	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	93.20795059	166026.662	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	98.78430367	175959.5409								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
D01-0091.a1	D01-0091.e1	AP84	H04	0.005	Direct Quantification	16901	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	54.35817242	96825.49462	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	55.75362206	99311.13929								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
D01-0079.a1	D01-0079.e1	AP85	A01	0.005	Direct Quantification	21451	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	420.5547333	749113.1186	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	442.8987885	788913.4669								Human	Internal Control	Human RNase P	RNA	HEX	15.36148906	27362.65238	
D01-0099.a1	D01-0099.e1	AP85	B01	0.005	Direct Quantification	17764	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	426.3732147	759477.2887	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	312.0056152	555760.0021								Human	Internal Control	Human RNase P	RNA	HEX	10.59883475	18879.1744	
O01-0051.a1	O01-0051.e1	AP85	C01	0.005	Direct Quantification	19214	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	33.08737993	58936.8955	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	39.21977997	69860.23307								Human	Internal Control	Human RNase P	RNA	HEX	1.224629059	2181.370512	
O01-0061.a1	O01-0061.e1	AP85	D01	0.005	Direct Quantification	20922	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	27.00649977	48105.32771	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	20.25197029	36073.82208								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
O01-0066.a1	O01-0066.e1	AP85	E01	0.005	Direct Quantification	18579	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	12.66792893	22564.74841	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	21.53954029	38367.30614								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
O01-0071.a1	O01-0071.e1	AP85	F01	0.005	Direct Quantification	19671	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	8.37452054	14917.11471	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	13.16130042	23443.56637								Human	Internal Control	Human RNase P	RNA	HEX	1.196177602	2130.691353	
O01-0074.a1	O01-0074.e1	AP85	G01	0.005	Direct Quantification	19228	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	17.13811874	30527.27401	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	18.36274743	32708.64386								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
N03-0082.a1	N03-0082.e1	AP85	H01	0.005	Direct Quantification	20518	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	17.20782876	30651.44498	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	14.91272449	26563.29051								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
N03-0083.a1	N03-0083.e1	AP85	A02	0.005	Direct Quantification	18733	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2.512215674	4474.884169	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	1.256074309	2237.382364								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
N03-0088.a1	N03-0088.e1	AP85	B02	0.005	Direct Quantification	18716	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	11.31735563	20159.03972	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	6.286748052	11198.26997								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
N03-0089.a1	N03-0089.e1	AP85	C02	0.005	Direct Quantification	18618	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	59.47365761	105937.4526	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	50.60634613	90142.55404								Human	Internal Control	Human RNase P	RNA	HEX	1.263833046	2251.202613	
N03-0090.a1	N03-0090.e1	AP85	D02	0.005	Direct Quantification	20182	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	3.497843742	6230.534166	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	2.331838161	4153.586724								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
N03-0100.a1	N03-0100.e1	AP85	E02	0.005	Direct Quantification	17900	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	21.04128122	37479.78218	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	24.9886179	44510.97563								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
M04-0064.a1	M04-0064.e1	AP85	F02	0.005	Direct Quantification	19095	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	14.79139566	26347.17353	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	14.79139566	26347.17353								Human	Internal Control	Human RNase P	RNA	HEX	1.232261211	2194.965282	
M04-0065.a1	M04-0065.e1	AP85	G02	0.005	Direct Quantification	18742	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	93.08627129	165809.9207	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	104.4327354	186020.81								Human	Internal Control	Human RNase P	RNA	HEX	2.511009276	4472.735273	
M04-0069.a1	M04-0069.e1	AP85	H02	0.005	Direct Quantification	18851	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	300.2218437	534770.1591	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	321.723175	573069.4056								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
M04-0073.a1	M04-0073.e1	AP85	A03	0.005	Direct Quantification	18090	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	9.106564522	16221.06805	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	9.106564522	16221.06805								Human	Internal Control	Human RNase P	RNA	HEX	1.300722063	2316.911174	
M03-0033.a1	M03-0033.e1	AP85	B03	0.005	Direct Quantification	18468	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	153.3865356	273219.7666	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	134.1584492	238969.7376								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
M03-0043.a1	M03-0043.e1	AP85	C03	0.005	Direct Quantification	16746	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	143.7560558	256065.4745	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	147.9975128	263620.5697								Human	Internal Control	Human RNase P	RNA	HEX	11.24329805	20027.12466	
M03-0044.a1	M03-0044.e1	AP85	D03	0.005	Direct Quantification	20170	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2259.747009	4025174.36	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	2302.162018	4100726.094								Human	Internal Control	Human RNase P	RNA	HEX	2.333225459	4156.057849	
M03-0059.a1	M03-0059.e1	AP85	E03	0.005	Direct Quantification	19271	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	286.2210274	509831.205	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	261.5156174	465824.6934								Human	Internal Control	Human RNase P	RNA	HEX	8.548378348	15226.79893	
M03-0075.a1	M03-0075.e1	AP85	F03	0.005	Direct Quantification	19975	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	165.4926491	294783.7812	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	140.5944252	250433.8199								Human	Internal Control	Human RNase P	RNA	HEX	2.35600397	4196.632071	
A02-0521.a1	A02-0521.e1	AP85	G03	0.005	Direct Quantification	20169	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.166641563	2078.080284	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	3.500098586	6234.550606								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
A02-0526.a1	A02-0526.e1	AP85	H03	0.005	Direct Quantification	20429	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
L01-0106.a1	L01-0106.e1	AP85	A04	0.005	Direct Quantification	18027	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	224.2599487	399463.0337	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	247.9910851	441734.1202								Human	Internal Control	Human RNase P	RNA	HEX	1.30526796	2325.008553	
L01-0109.a1	L01-0109.e1	AP85	B04	0.005	Direct Quantification	19068	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	3.702212572	6594.566144	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	4.936412871	8792.985426								Human	Internal Control	Human RNase P	RNA	HEX	3.702212572	6594.566144	
L01-0118.a1	L01-0118.e1	AP85	C04	0.005	Direct Quantification	19894	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	106.6880322	190038.0573	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	90.06031036	160419.9278								Human	Internal Control	Human RNase P	RNA	HEX	3.548484743	6320.738448	
L01-0120.a1	L01-0120.e1	AP85	D04	0.005	Direct Quantification	19108	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	118.5114574	211098.5336	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	125.938282	224327.5648								Human	Internal Control	Human RNase P	RNA	HEX	6.157758832	10968.50792	
L01-0123.a1	L01-0123.e1	AP85	E04	0.005	Direct Quantification	19254	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	31.79485321	56634.58228	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	26.9005394	47916.5858								Human	Internal Control	Human RNase P	RNA	HEX	2.444233298	4353.790563	
L01-0124.a1	L01-0124.e1	AP85	F04	0.005	Direct Quantification	19532	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	10.8444345	19316.64895	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	9.639250636	17169.9152								Human	Internal Control	Human RNase P	RNA	HEX	2.409442663	4291.819744	
L01-0125.a1	L01-0125.e1	AP85	G04	0.005	Direct Quantification	19731	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	153.1385231	272777.9943	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	157.940197	281330.9759								Human	Internal Control	Human RNase P	RNA	HEX	14.31447148	25497.65233	
K01-0086.a1	K01-0086.e1	AP85	H04	0.005	Direct Quantification	20242	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	78.01034451	138955.9262	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	82.67586708	147266.3882								Human	Internal Control	Human RNase P	RNA	HEX	6.975467205	12425.05096	
K01-0087.a1	K01-0087.e1	AP85	A05	0.005	Direct Quantification	17516	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	41.679492	74241.59512	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	32.26154089	57465.86971								Human	Internal Control	Human RNase P	RNA	HEX	2.686772645	4785.813773	
K01-0088.a1	K01-0088.e1	AP85	B05	0.005	Direct Quantification	17429	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	40.53534508	72203.58342	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	51.35657787	91478.90434								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
K01-0096.a1	K01-0096.e1	AP85	C05	0.005	Direct Quantification	18269	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	48.99276733	87268.36681	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	47.70217419	84969.49777								Human	Internal Control	Human RNase P	RNA	HEX	2.57602483	4588.544229	
J01-0051.a1	J01-0051.e1	AP85	D05	0.005	Direct Quantification	17698	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
J01-0052.a1	J01-0052.e1	AP85	E05	0.005	Direct Quantification	19283	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	8.543057442	15217.32107	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	10.98450065	19566.14178								Human	Internal Control	Human RNase P	RNA	HEX	1.220246926	2173.564837	
J01-0053.a1	J01-0053.e1	AP85	F05	0.005	Direct Quantification	18387	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	11.51990771	20519.83561	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	8.959441185	15959.00461								Human	Internal Control	Human RNase P	RNA	HEX	0	0	
J01-0054.a1	J01-0054.e1	AP85	G05	0.005	Direct Quantification	18911	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	2.488568276	4432.762242	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	3.732950687	6649.318412								Human	Internal Control	Human RNase P	RNA	HEX	1.244251132	2216.322329	
J01-0055.a1	J01-0055.e1	AP85	H05	0.005	Direct Quantification	17338	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	1.357139796	2417.405262	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	1.357139796	2417.405262	
A01-0258.a1	A01-0258.e1	AP85	A06	0.005	Direct Quantification	16304	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	173.8206291	309617.9956	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	166.5524101	296671.4805								Human	Internal Control	Human RNase P	RNA	HEX	8.660601974	15426.69727	
A01-0259.a1	A01-0259.e1	AP85	B06	0.005	Direct Quantification	16122	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	237.6284027	423275.5923	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	236.1541748	420649.6239								Human	Internal Control	Human RNase P	RNA	HEX	21.90208912	39013.09624	
A01-0260.a1	A01-0260.e1	AP85	C06	0.005	Direct Quantification	17161	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	206.5687943	367950.6648	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	189.976387	338395.4394								Human	Internal Control	Human RNase P	RNA	HEX	52.15949059	92909.09261	
A04-0081.a1	A04-0081.e1	AP85	D06	0.005	Direct Quantification	15515	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	285.3194618	508225.2914	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	291.460495	519164.0067								Human	Internal Control	Human RNase P	RNA	HEX	4.550116658	8104.895297	
A04-0082.a1	A04-0082.e1	AP85	E06	0.005	Direct Quantification	17427	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	487.0162582	867497.71	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	463.5949707	825778.5416								Human	Internal Control	Human RNase P	RNA	HEX	14.85655904	26463.24579	
A02-0511.a1	A02-0511.e1	AP85	F06	0.005	Direct Quantification	19031	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0	0	0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0	0	0								Human	Internal Control	Human RNase P	RNA	HEX	2.472875565	4404.809601	
