sample_id	sample_status	location_id	sample_event	sample_qc	sample_collection_start_datetime	sample_collection_end_datetime	sample_recovered_datetime	sample_collection_by	sample_flow	sample_received_by	sample_received_date	sample_ph_lab	sample_comment
M04-0057	Complete	FarmingtonWWTP-01	Routine Surveillance	Fail: Missing Required Data	06/16/2022 0:00	06/17/2022 0:00	06/17/2022 0:00			AJ	06/22/2022		
M04-0058	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/16/2022 10:00	05/17/2022 10:00	05/17/2022 10:20		0.106	AJ	05/18/2022	7.34	
M04-0059	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/13/2022 14:00	05/14/2022 14:00	05/16/2022 11:00		0.123	AJ	05/18/2022	7.4	
M04-0060	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/06/2022 0:00	06/07/2022 0:00	06/07/2022 0:30		0.068	AJ	06/08/2022	7.07	
M04-0061	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/11/2022 14:30	05/12/2022 14:30	05/12/2022 14:30		0.109	AJ	05/18/2022	7.37	
M04-0062	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/02/2022 0:00	06/03/2022 0:00	06/03/2022 1:30		0.099	AJ	06/08/2022	7.34	
M04-0063	Complete	FarmingtonWWTP-01	Routine Surveillance	Fail: Missing Required Data	05/12/2022 12:00	05/13/2022 12:00	05/13/2022 12:00			AJ	05/18/2022	7.24	
M04-0064	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/18/2022 10:00	05/19/2022 10:00	05/20/2022 11:15		0.093	AJ	05/25/2022	7.11	
M04-0065	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/20/2022 12:00	05/21/2022 12:00	05/23/2022 11:00		0.072	AJ	05/25/2022	7.22	
M04-0066	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/02/2022 12:00	05/03/2022 12:00	05/03/2022 12:00		0.102	AJ	05/04/2022	7.1	
M04-0067	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/26/2022 11:30	05/27/2022 11:30	05/27/2022 15:00		0.141	AJ	06/01/2022	7.09	
M04-0068	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/31/2022 0:00	06/01/2022 0:00	06/01/2022 0:00		0.072	AJ	06/08/2022	7.36	
M04-0069	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/23/2022 11:00	05/24/2022 10:00	05/24/2022 10:00		0.072	AJ	05/25/2022	7.12	
M04-0070	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	04/29/2022 12:00	04/30/2022 12:00	04/30/2022 12:00		0.091	AJ	05/04/2022	7.17	
M04-0071	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/24/2022 10:00	05/25/2022 10:00	05/25/2022 11:30		0.072	AJ	06/01/2022	7.22	
M04-0072	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/03/2022 0:00	06/04/2022 0:00	06/04/2022 0:00		0.071	AJ	06/08/2022	7.43	
M04-0073	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/17/2022 10:00	05/18/2022 10:00	05/18/2022 11:00		0.083	AJ	05/25/2022	7.32	
M04-0074	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/04/2022 11:00	05/05/2022 11:00	05/05/2022 11:00		0.146	AJ	05/18/2022	7.43	
M04-0075	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	05/30/2022 11:30	05/31/2022 11:30	05/31/2022 11:30		0.111	AJ	06/01/2022	7.34	
M04-0077	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/14/2022 13:30	06/15/2022 1:30	06/15/2022 13:30		0.381	AJ	06/22/2022		
M04-0078	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/21/2022 13:30	06/22/2022 13:30	06/22/2022 14:45		0.076	AJ	06/29/2022	7.2	
M04-0079	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	07/19/2022 2:00	07/20/2022 2:00	07/20/2022 2:00		0.088	AJ	07/27/2022		
M04-0080	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/28/2022 10:30	06/29/2022 7:30	06/29/2022 10:30		0.071	AJ	07/27/2022		
M04-0081	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	07/06/2022 2:00	07/07/2022 2:00	07/07/2022 2:00		0.095	AJ	07/27/2022		
M04-0082	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/08/2022 12:00	06/09/2022 12:00	06/09/2022 12:00		0.121	AJ	06/22/2022		
M04-0083	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/29/2022 2:30	06/30/2022 2:30	06/30/2022 2:30		0.064	AJ	07/27/2022		
M04-0086	Complete	FarmingtonWWTP-01	Routine Surveillance	Fail: Missing Required Data	07/01/2022 11:00	07/02/2022 11:00	07/04/2022 11:00			AJ	07/27/2022		
M04-0087	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/27/2022 14:30	06/28/2022 14:30	06/28/2022 14:30		0.051	AJ	06/29/2022	7.24	
M04-0089	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/17/2022 13:30	06/18/2022 13:30	06/20/2022 14:45		0.07	AJ	06/22/2022		
M04-0090	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	07/07/2022 2:00	07/08/2022 2:00	07/08/2022 2:00		0.057	AJ	07/27/2022		
M04-0091	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/22/2022 13:30	06/23/2022 13:30	06/23/2022 13:30		0.095	AJ	06/29/2022	7.2	
M04-0092	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/15/2022 13:30	06/16/2022 13:30	06/16/2022 15:00		0.104	AJ	06/22/2022		
M04-0093	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/20/2022 13:30	06/21/2022 13:30	06/21/2022 13:30		0.055	AJ	06/22/2022		
M04-0095	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/13/2022 13:40	06/14/2022 13:40	06/14/2022 13:30		0.103	AJ	06/22/2022		
M04-0096	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	07/04/2022 11:00	07/05/2022 11:00	07/05/2022 11:00			AJ	07/27/2022		
M04-0097	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/10/2022 12:30	06/11/2022 12:30	06/13/2022 13:00		0.068	AJ	06/22/2022		
M04-0100	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/24/2022 13:30	06/25/2022 13:30	06/27/2022 15:30		0.075	AJ	06/29/2022	7.55	
M04-0101	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	09/06/2022 0:00	09/07/2022 0:00	09/07/2022 0:00		0.1	AJ	09/21/2022		
M04-0102	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	09/02/2022 0:00	09/03/2022 0:00	09/03/2022 0:00		0.088	AJ	09/07/2022		
M04-0103	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/31/2022 0:00	09/01/2022 0:00	09/01/2022 0:00		0.078	AJ	09/07/2022		
M04-0104	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/24/2022 0:00	08/25/2022 0:00	08/25/2022 0:00		0.079	AJ	08/31/2022		
M04-0105	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/18/2022 0:00	08/19/2022 0:00	08/19/2022 0:00		0.127	AJ	08/31/2022		
M04-0106	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/30/2022 0:00	08/31/2022 0:00	08/31/2022 0:00		0.104	AJ	09/07/2022		
M04-0107	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/29/2022 0:00	08/30/2022 0:00			0.108	AJ	09/07/2022		
M04-0108	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	09/15/2022 0:00	09/16/2022 0:00	09/16/2022 0:00		0.084	AJ	09/21/2022		
M04-0109	Complete	FarmingtonWWTP-01	Routine Surveillance	Fail: Missing Required Data	09/14/2022 0:00	09/15/2022 0:00	09/15/2022 0:00		0.085	AJ	09/21/2022		DUPLICATE DATE TO MO4-0124
M04-0110	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/25/2022 0:00	08/26/2022 0:00	08/26/2022 0:00		0.072	AJ	08/31/2022		
M04-0111	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	09/12/2022 0:00	09/13/2022 0:00	09/13/2022 0:00		0.119	AJ	09/21/2022		
M04-0113	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/02/2022 0:00	10/03/2022 0:00	10/03/2022 0:00		0.17	LW	10/12/2022		
M04-0114	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	09/11/2022 0:00	09/12/2022 0:00	09/12/2022 0:00		0.082	AJ	09/21/2022		
M04-0115	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/22/2022 0:00	08/23/2022 0:00	08/23/2022 0:00		0.173	AJ	08/31/2022		
M04-0116	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/26/2022 0:00	08/27/2022 0:00	08/27/2022 0:00		0.089	AJ	08/31/2022		
M04-0117	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/07/2022 0:00	10/08/2022 0:00	10/10/2022 0:00		0.009	LW	10/12/2022		
M04-0118	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/10/2022 0:00	10/11/2022 0:00	10/11/2022 11:00		0.055	LW	10/12/2022		
M04-0119	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	09/19/2022 0:00	09/20/2022 0:00	09/20/2022 0:00		0.018	LW	10/12/2022		
M04-0120	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	09/08/2022 0:00	09/09/2022 0:00	09/09/2022 0:00		0.079	AJ	09/21/2022		
M04-0121	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/12/2022 0:00	10/13/2022 0:00	10/13/2022 0:00		0.07	AJ	10/19/2022		
M04-0122	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/11/2022 0:00	10/12/2022 0:00	10/12/2022 0:00		0.061	AJ	10/19/2022		
M04-0123	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/06/2022 14:00	10/07/2022 14:00	10/07/2022 11:00		0.007	LW	10/12/2022		
M04-0124	Complete	FarmingtonWWTP-01	Routine Surveillance	Fail: Missing Required Data	09/14/2022 0:00	09/15/2022 0:00	09/15/2022 0:00		0.089	AJ	09/21/2022		DUPLICATE DATE TO MO4-0109
M04-0125	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/17/2022 0:00	08/18/2022 0:00	08/18/2022 0:00		0.089	AJ	08/31/2022		
M04-0126	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	04/07/2023 12:00	04/08/2023 12:00	04/08/2023 12:00		0.08	AJ	04/12/2023		
M04-0127	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/13/2022 0:00	10/14/2022 0:00	10/14/2022 0:00		0.058	AJ	10/19/2022		
M04-0129	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/07/2022 0:00	12/08/2022 0:00	12/08/2022 0:00		0.382	AJ	12/14/2022		
M04-0130	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	11/11/2022 0:00	11/12/2022 0:00	11/12/2022 0:00		0.307	AJ	11/28/2022		
M04-0131	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/17/2022 0:00	10/18/2022 0:00	10/18/2022 0:00		0.056	AJ	10/19/2022		
M04-0132	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/21/2022 0:00	10/22/2022 0:00	10/22/2022 0:00		0.058	AJ	11/10/2022		
M04-0133	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/20/2022 0:00	10/21/2022 0:00	10/21/2022 0:00		0.057	AJ	11/10/2022		
M04-0134	Complete	ManningtonWWTP-01	Routine Surveillance	Pass	11/15/2022 0:00	11/16/2022 0:00	11/16/2022 0:00		0.173	AJ	12/14/2022		
M04-0135	Complete	ManningtonWWTP-01	Routine Surveillance	Pass	11/18/2022 0:00	11/19/2022 0:00	11/19/2022 0:00		0.081	AJ	12/14/2022		
M04-0136	Complete	ManningtonWWTP-01	Routine Surveillance	Pass	11/16/2022 0:00	11/17/2022 0:00	11/17/2022 0:00		0.118	AJ	12/14/2022		
M04-0137	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/23/2022 0:00	10/24/2022 0:00	10/24/2022 0:00		0.062	AJ	11/10/2022		
M04-0138	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/25/2022 0:00	10/26/2022 0:00	10/26/2022 0:00		0.067	AJ	11/10/2022		
M04-0139	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/27/2022 0:00	10/28/2022 0:00	10/28/2022 0:00		0.057	AJ	11/10/2022		
M04-0140	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/14/2022 0:00	10/15/2022 0:00	10/15/2022 0:00		0.056	AJ	10/19/2022		
M04-0141	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	11/01/2022 0:00	11/02/2022 0:00	11/02/2022 0:00		0.055	AJ	11/10/2022		
M04-0142	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/31/2022 0:00	11/01/2022 0:00	11/01/2022 0:00		0.075	AJ	11/10/2022		
M04-0143	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/28/2022 0:00	10/29/2022 0:00	10/29/2022 0:00		0.062	AJ	11/10/2022		
M04-0144	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	11/14/2022 0:00	11/15/2022 0:00	11/15/2022 0:00		0.091	AJ	11/28/2022		
M04-0145	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/01/2022 0:00	12/02/2022 0:00	12/02/2022 0:00		0.108	AJ	12/14/2022		
M04-0146	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	11/10/2022 0:00	11/11/2022 0:00	11/11/2022 0:00		0.117	AJ	11/28/2022		
M04-0147	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	11/04/2022 0:00	11/05/2022 0:00	11/05/2022 0:00		0.056	AJ	11/10/2022		
M04-0148	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	11/02/2022 0:00	11/03/2022 0:00	11/03/2022 0:00		0.061	AJ	11/10/2022		
M04-0149	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/19/2022 0:00	10/20/2022 0:00	10/20/2022 0:00		0.075	AJ	11/10/2022		
M04-0150	Complete	ManningtonWWTP-01	Routine Surveillance	Pass	11/22/2022 0:00	11/23/2022 0:00	11/23/2022 0:00		0.055	AJ	12/14/2022		
M04-0151	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/23/2023 12:00	01/24/2023 12:00	01/24/2023 12:00		0.137	AJ	01/30/2023		
M04-0152	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/17/2022 0:00	12/18/2022 0:00	12/18/2022 0:00		0.143	AJ	01/04/2023		
M04-0153	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/25/2023 12:00	01/26/2023 12:00	01/26/2023 12:00		0.229	AJ	02/01/2023		
M04-0154	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/18/2023 12:00	01/19/2023 12:00	01/19/2023 12:00		0.211	AJ	01/30/2023		
M04-0155	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/20/2022 0:00	12/21/2022 0:00	12/21/2022 0:00		0.083	AJ	01/11/2023		
M04-0156	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/21/2022 0:00	12/22/2022 0:00	12/22/2022 0:00		0.084	AJ	01/11/2023		
M04-0157	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/12/2023 12:00	01/13/2023 12:00	01/13/2023 12:00		0.211	AJ	01/26/2023		
M04-0159	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/05/2023 0:00	01/06/2023 0:00	01/06/2023 0:00		0.234	AJ	01/11/2023		
M04-0160	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/20/2023 12:00	01/21/2023 12:00	01/21/2023 12:00		0.176	AJ	01/30/2023		
M04-0161	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/14/2022 0:00	12/15/2022 0:00	12/15/2022 0:00		0.128	AJ	01/04/2023		
M04-0162	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/06/2023 0:00	01/07/2023 0:00	01/07/2023 0:00		0.13	AJ	01/11/2023		
M04-0163	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/15/2022 0:00	12/16/2022 0:00	12/16/2022 0:00		0.347	AJ	01/04/2023		
M04-0164	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/13/2023 12:00	01/14/2023 12:00	01/14/2023 12:00		0.221	AJ	01/26/2023		
M04-0165	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/17/2023 12:00	01/18/2023 12:00	01/18/2023 12:00		0.205	AJ	01/30/2023		
M04-0166	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/10/2023 12:00	01/11/2023 12:00	01/11/2023 12:00		0.105	AJ	01/26/2023		
M04-0167	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/16/2023 12:00	01/17/2023 12:00	01/17/2023 12:00		0.165	AJ	01/26/2023		
M04-0168	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/19/2022 0:00	12/20/2022 0:00	12/20/2022 0:00		0.087	AJ	01/04/2023		
M04-0169	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/24/2023 12:00	01/25/2023 12:00	01/25/2023 12:00		0.124	AJ	02/01/2023		
M04-0170	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/04/2023 0:00	01/05/2023 0:00	01/05/2023 0:00		0.378	AJ	01/11/2023		
M04-0171	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/03/2023 0:00	01/04/2023 0:00	01/04/2023 0:00		0.424	AJ	01/11/2023		
M04-0172	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/11/2023 12:00	01/12/2023 12:00	01/12/2023 12:00		0.102	AJ	01/26/2023		
M04-0173	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	12/12/2022 0:00	12/13/2022 0:00	12/13/2022 0:00		0.096	AJ	01/04/2023		
M04-0174	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/19/2023 12:00	01/20/2023 12:00	01/20/2023 12:00		0.496	AJ	01/30/2023		
M04-0176	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/31/2023 0:00	02/01/2023 0:00	02/01/2023 0:00		0.194	AJ	02/22/2023		
M04-0177	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	02/02/2023 0:00	02/03/2023 0:00	02/03/2023 0:00		0.125	AJ	02/22/2023		
M04-0178	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	02/23/2023 0:00	02/24/2023 0:00	02/24/2023 0:00		0.095	AJ	03/08/2023		
M04-0179	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	04/13/2023 12:00	04/14/2023 12:00	04/14/2023 12:00		0.067	AJ	05/03/2023		
M04-0180	Complete	FarmingtonWWTP-01	Routine Surveillance	Fail: Missing Required Data						AJ	03/15/2023		NO COMP LABEL
M04-0181	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	02/28/2023 0:00	03/01/2023 0:00	03/01/2023 0:00		0.19	AJ	03/08/2023		
M04-0182	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	03/16/2023 0:00	03/17/2023 0:00	03/17/2023 0:00		0.06	AJ	04/05/2023		
M04-0183	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	04/03/2023 12:00	04/04/2023 12:00	04/04/2023 12:00		0.11	AJ	04/12/2023		
M04-0184	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	02/21/2023 0:00	02/22/2023 0:00	02/22/2023 0:00		0.141	AJ	03/08/2023		
M04-0185	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	03/22/2023 0:00	03/23/2023 0:00	03/23/2023 0:00		0.072	AJ	04/05/2023		
M04-0186	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	02/10/2023 0:00	02/11/2023 0:00	02/11/2023 0:00		0.082	AJ	02/22/2023		
M04-0187	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	03/27/2023 0:00	03/28/2023 0:00	03/28/2023 0:00		0.138	AJ	04/05/2023		
M04-0188	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/26/2023 12:00	01/27/2023 12:00	01/27/2023 12:00		0.156	AJ	02/01/2023		
M04-0189	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/30/2023 12:00	01/31/2023 12:00	01/31/2023 12:00		0.151	AJ	02/01/2023		
M04-0190	Complete	FarmingtonWWTP-01	Routine Surveillance	Fail: Missing Required Data	03/07/2023 0:00	03/08/2023 0:00	03/08/2023 0:00			AJ	03/15/2023		
M04-0191	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	03/17/2023 0:00	03/18/2023 0:00	03/18/2023 0:00		0.077	AJ	04/05/2023		
M04-0192	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	04/12/2023 12:00	04/13/2023 12:00	04/13/2023 12:00		0.067	AJ	05/03/2023		
M04-0193	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	02/24/2023 0:00	02/25/2023 0:00	02/25/2023 0:00		0.128	AJ	03/08/2023		
M04-0194	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	02/01/2023 0:00	02/02/2023 0:00	02/02/2023 0:00		0.145	AJ	02/22/2023		
M04-0195	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	01/27/2023 12:00	01/28/2023 12:00	01/28/2023 12:00		0.137	AJ	02/01/2023		
M04-0196	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	03/15/2023 0:00	03/16/2023 0:00	03/16/2023 0:00		0.051	AJ	04/05/2023		
M04-0197	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	03/13/2023 0:00	03/14/2023 0:00	03/14/2023 0:00		0.076	AJ	03/15/2023		
M04-0198	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	03/02/2023 0:00	03/03/2023 0:00	03/03/2023 0:00		0.15	AJ	03/08/2023		
M04-0199	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	04/11/2023 12:00	05/03/2023 12:00	04/12/2023 12:00		0.132	AJ	05/03/2023		
M04-0200	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	03/09/2023 0:00	03/10/2023 0:00	03/10/2023 0:00		0.084	AJ	03/15/2023		
M04-0201		FarmingtonWWTP-01	Routine Surveillance	Pass	04/28/2024 09:00 AM	04/29/2024 09:00 AM	04/29/2024 09:00 AM		0.059	GC	04/30/2024		
M04-0202		FarmingtonWWTP-01	Routine Surveillance	Pass	02/11/2024 09:00 AM	02/12/2024 09:00 AM	02/12/2024 09:00 AM		0.062	AJ	02/12/2024		
M04-0203		FarmingtonWWTP-01	Routine Surveillance	Pass	04/21/2024 08:30 AM	04/22/2024 08:30 AM	04/22/2024 08:30 AM		.065	SK	04/23/2024		
M04-0204		FarmingtonWWTP-01	Routine Surveillance	Pass	02/25/2024 08:00 AM	02/26/2024 08:00 AM	02/26/2024 08:00 AM		0.071	AJ	02/27/2024		
M04-0205		FarmingtonWWTP-01	Routine Surveillance	Pass	05/26/2024 08:00 AM	05/27/2024 08:00 AM	05/27/2024 08:00 AM		0.065	SK	05/28/2024		
M04-0206		FarmingtonWWTP-01	Routine Surveillance	Pass	05/13/2024 09:00 AM	05/14/2024 09:00 AM	05/14/2024 09:00 AM		0.073	AJ	05/15/2024		
M04-0207		FarmingtonWWTP-01	Routine Surveillance	Pass	03/03/2024 09:00 AM	03/04/2024 09:00 AM	03/04/2024 09:00 AM		0.071	GC	03/05/2024		
M04-0208		FarmingtonWWTP-01	Routine Surveillance	Pass	12/10/2023 08:00 AM	12/11/2023 08:00 AM	12/11/2023 08:00 AM		0.092	AJ	12/12/2023		
M04-0209	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	11/05/2023 9:00	11/06/2023 9:00	11/06/2023 9:00		0.062	GC	11/07/2023		
M04-0210		FarmingtonWWTP-01	Routine Surveillance	Pass	01/28/2024 08:00 AM	01/29/2024 08:00 AM	01/29/2024 08:00 AM		0.125	AJ	01/30/2024		
M04-0211		FarmingtonWWTP-01	Routine Surveillance	Pass	11/26/2023 08:50 AM	11/27/2023 08:50 AM	11/27/2023 08:50 AM		0.065	AJ	11/29/2023		
M04-0212		FarmingtonWWTP-01	Routine Surveillance	Pass	03/10/2024 08:30 AM	03/11/2024 08:30 AM	03/11/2024 08:30 AM		0.081	AJ	03/12/2024		
M04-0213		FarmingtonWWTP-01	Routine Surveillance	Pass	03/24/2024 09:00 AM	03/25/2024 09:00 AM	03/25/2024 09:00 AM		0.067	GC	03/26/2024		
M04-0214		FarmingtonWWTP-01	Routine Surveillance	Pass	05/05/2024 08:00 AM	05/06/2024 08:00 AM	05/06/2024 08:00 AM		0.377	GC	05/07/2024		
M04-0215		FarmingtonWWTP-01	Routine Surveillance	Pass	05/19/2024 08:30 AM	05/20/2024 08:30 AM	05/20/2024 08:30 AM		0.062	SK	05/23/2024		
M04-0216		FarmingtonWWTP-01	Routine Surveillance	Pass	01/21/2024 08:00 AM	01/22/2024 08:00 AM	01/22/2024 08:00 AM		0.067	GC	01/23/2024		
M04-0217		FarmingtonWWTP-01	Routine Surveillance	Pass	02/18/2024 08:30 AM	02/19/2024 08:30 AM	02/19/2024 08:30 AM		0.064	AJ	02/21/2024		
M04-0218	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	10/29/2023 9:00	10/30/2023 9:00	10/30/2023 9:00		0.075	AJ	10/31/2023		
M04-0219		FarmingtonWWTP-01	Routine Surveillance	Pass	12/03/2023 08:00 AM	12/04/2023 08:00 AM	12/04/2023 08:00 AM		0.073	GC	12/05/2023		
M04-0220		FarmingtonWWTP-01	Routine Surveillance	Pass	01/14/2024 09:00 AM	01/15/2024 09:00 AM	01/15/2024 09:00 AM		0.065	GC	01/18/2024		
M04-0221		FarmingtonWWTP-01	Routine Surveillance	Pass	04/14/2024 08:00 AM	04/15/2024 08:00 AM	04/15/2024 08:00 AM		0.097	GC	04/16/2024		
M04-0222		FarmingtonWWTP-01	Routine Surveillance	Pass	03/17/2024 08:00 AM	03/18/2024 08:00 AM	03/18/2024 08:00 AM		0.073	GC	03/19/2024		
M04-0223		FarmingtonWWTP-01	Routine Surveillance	Pass	04/07/2024 08:00 AM	04/08/2024 08:00 AM	04/08/2024 08:00 AM		0.091	GC	04/09/2024		
M04-0224		FarmingtonWWTP-01	Routine Surveillance	Pass	12/17/2023 09:00 AM	12/18/2023 09:00 AM	12/18/2023 09:00 AM		0.069	AJ	12/19/2023		
M04-0225		FarmingtonWWTP-01	Routine Surveillance	Pass	01/07/2024 08:30 AM	01/08/2024 08:30 AM	01/08/2024 08:30 AM		0.086	AJ	01/09/2024		
M04-0226	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	08/31/2023 14:00	09/01/2023 2:00	09/01/2023 14:00		0.056	GC	09/05/2023		
M04-0227	Complete	FarmingtonWWTP-01	Routine Surveillance	Pass	06/14/2023 0:00	06/15/2023 0:00	06/15/2023 0:00		0.09	LW	06/22/2023		
