assay_id,extraction_id,sample_id,assay_batch_id,assay_location_in_batch,assay_input_ul,assay_class,assay_type,assay_target,assay_target_genetic_locus,assay_template,assay_target_macromolecule,assay_target_fluorophore,assay_accepted_droplets,assay_target_predicted_copies_per_ul_reaction,assay_target_copies_per_ul_reaction,assay_comment
AB30.FA3,,,AB30,H05,5,control,PCR Negative,SARS-CoV-2,N1,,,,17082,0.0,0.0,
AB30.FA7,,,AB30,F05,5,control,PCR Negative,SARS-CoV-2,N1,,,,12755,0.0,0.0,
AB30.FH2,,,AB30,H05,5,control,PCR Negative,SARS-CoV-2,N2,,,,17082,0.0,0.147281959652901,
AB30.FH5,,,AB30,F05,5,control,PCR Negative,SARS-CoV-2,N2,,,,12755,0.0,0.0986210107803345,
AB30.HE4,,,AB30,H05,5,control,PCR Negative,Human,RNase P,,,,17082,0.0,0.0,
AB30.HE6,,,AB30,F05,5,control,PCR Negative,Human,RNase P,,,,12755,0.0,0.0,
AB31.FA2,,,AB31,F11,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,16849,0.0,0.0,
AB31.FA4,,,AB31,H11,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18142,0.0,0.0,
AB31.FA6,,,AB31,G11,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,18531,0.0,0.814809203147888,
AB31.HE1,,,AB31,F11,5,control,PCR Negative,Influenza Virus A,M,,,,16849,0.0,0.0,
AB31.HE3,,,AB31,H11,5,control,PCR Negative,Influenza Virus A,M,,,,18142,0.0,0.0,
AB31.HE5,,,AB31,G11,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,18531,0.0,2.17399835586548,
AB3122025B.FA2,,,AB3122025B,H11,5,control,PCR Negative,Human Norovirus GI,ORF1_2,,,,16586,0.0,70.6577987670898,
AB3122025B.HE1,,,AB3122025B,H11,5,control,PCR Negative,Human Norovirus GII,ORF1_2,,,,16586,0.0,120.402824401855,
AB33.FA2,,,AB33,B10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,19450,0.0,0.0646732151508331,
AB33.FA3,,,AB33,D10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18461,0.0,0.0681380033493042,
AB33.FA5,,,AB33,C10,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,19615,0.0,0.577280223369598,
AB33.FA7,,,AB33,E10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18512,0.0,0.0679502785205841,
AB33.HE1,,,AB33,B10,5,control,PCR Negative,Influenza Virus A,M,,,,19450,0.0,0.0646732151508331,
AB33.HE4,,,AB33,D10,5,control,PCR Negative,Influenza Virus A,M,,,,18461,0.0,0.136279702186584,
AB33.HE6,,,AB33,C10,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,19615,0.0,0.513124942779541,
AB33.HE8,,,AB33,E10,5,control,PCR Negative,Influenza Virus A,M,,,,18512,0.0,0.203861862421036,
AB35.FA2,,,AB35,A12,5,control,PCR Negative,SARS-CoV-2,N1,,,,21089,0.0,0.0596468038856983,
AB35.FA4,,,AB35,C12,5,control,PCR Negative,SARS-CoV-2,N1,,,,20997,0.0,0.0599081553518772,
AB35.FA9,,,AB35,B12,5,control,PCR Negative,SARS-CoV-2,N1,,,,21051,0.0,0.0,
AB35.FH1,,,AB35,A12,5,control,PCR Negative,SARS-CoV-2,N2,,,,21089,0.0,0.0,
AB35.FH6,,,AB35,C12,5,control,PCR Negative,SARS-CoV-2,N2,,,,20997,0.0,0.0599081553518772,
AB35.FH7,,,AB35,B12,5,control,PCR Negative,SARS-CoV-2,N2,,,,21051,0.0,0.0,
AB35.HE3,,,AB35,A12,5,control,PCR Negative,Human,RNase P,,,,21089,0.0,0.0596468038856983,
AB35.HE5,,,AB35,C12,5,control,PCR Negative,Human,RNase P,,,,20997,0.0,0.0,
AB35.HE8,,,AB35,B12,5,control,PCR Negative,Human,RNase P,,,,21051,0.0,0.0,
AB36.FA3,,,AB36,G12,5,control,PCR Negative,Influenza Virus A,M,,,,19634,0.0,0.128137484192848,
AB36.FA5,,,AB36,H12,5,control,PCR Negative,Influenza Virus A,M,,,,19199,0.0,0.0,
AB36.FA7,,,AB36,F12,5,control,PCR Negative,Influenza Virus A,M,,,,19492,0.0,0.0645338520407677,
AB36.FH1,,,AB36,G12,5,control,PCR Negative,SARS-CoV-2,N2,,,,19634,0.0,0.128137484192848,
AB36.FH4,,,AB36,H12,5,control,PCR Negative,SARS-CoV-2,N2,,,,19199,0.0,0.0,
AB36.FH9,,,AB36,F12,5,control,PCR Negative,SARS-CoV-2,N2,,,,19492,0.0,0.0645338520407677,
AB36.HE2,,,AB36,G12,5,control,PCR Negative,Human,RNase P,,,,19634,0.0,0.0,
AB36.HE6,,,AB36,H12,5,control,PCR Negative,Human,RNase P,,,,19199,0.0,0.0,
AB36.HE8,,,AB36,F12,5,control,PCR Negative,Human,RNase P,,,,19492,0.0,0.0,
AB37.CY4,,,AB37,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20968,0.0,3.30376195907593,
AB37.CY7,,,AB37,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21284,0.0,3.31390166282654,
AB37.CZ2,,,AB37,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20968,0.0,0.0,
AB37.CZ5,,,AB37,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21284,0.0,0.0,
AB37.FA1,,,AB37,G04,5,control,PCR Negative,SARS-CoV-2,N2,,,,20968,0.0,0.0,
AB37.FA6,,,AB37,H04,5,control,PCR Negative,SARS-CoV-2,N2,,,,21284,0.0,0.0591003187000751,
AB37.HE3,,,AB37,G04,5,control,PCR Negative,Influenza Virus A,M,,,,20968,0.0,0.0,
AB37.HE8,,,AB37,H04,5,control,PCR Negative,Influenza Virus A,M,,,,21284,0.0,0.0,
AB38.CY1,,,AB38,D04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21988,0.0,25.8349113464355,
AB38.CY7,,,AB38,E04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21252,0.0,27.7069282531738,
AB38.CY9,,,AB38,C04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21868,0.0,24.9216194152832,
AB38.CZ12,,,AB38,C04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21868,0.0,0.0,
AB38.CZ4,,,AB38,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21988,0.0,0.0,
AB38.CZ6,,,AB38,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21252,0.0,0.0,
AB38.FA11,,,AB38,C04,5,control,PCR Negative,SARS-CoV-2,N2,,,,21868,0.0,0.0,
AB38.FA3,,,AB38,D04,5,control,PCR Negative,SARS-CoV-2,N2,,,,21988,0.0,0.0,
AB38.FA5,,,AB38,E04,5,control,PCR Negative,SARS-CoV-2,N2,,,,21252,0.0,0.0,
AB38.HE10,,,AB38,C04,5,control,PCR Negative,Influenza Virus A,M,,,,21868,0.0,0.0,
AB38.HE2,,,AB38,D04,5,control,PCR Negative,Influenza Virus A,M,,,,21988,0.0,0.0,
AB38.HE8,,,AB38,E04,5,control,PCR Negative,Influenza Virus A,M,,,,21252,0.0,0.0,
AB39.CY12,,,AB39,H09,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21419,0.0,10.1417226791382,
AB39.CY3,,,AB39,H05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21172,0.0,8.70413398742676,
AB39.CY6,,,AB39,G09,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20610,0.0,6.30201721191406,
AB39.CZ2,,,AB39,H05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21172,0.0,0.0,
AB39.CZ7,,,AB39,G09,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20610,0.0,0.0,
AB39.CZ9,,,AB39,H09,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21419,0.0,0.0,
AB39.FA1,,,AB39,H05,5,control,PCR Negative,SARS-CoV-2,N2,,,,21172,0.0,0.0,
AB39.FA10,,,AB39,H09,5,control,PCR Negative,SARS-CoV-2,N2,,,,21419,0.0,0.0587278082966805,
AB39.FA8,,,AB39,G09,5,control,PCR Negative,SARS-CoV-2,N2,,,,20610,0.0,0.0,
AB39.HE11,,,AB39,H09,5,control,PCR Negative,Influenza Virus A,M,,,,21419,0.0,0.0,
AB39.HE4,,,AB39,H05,5,control,PCR Negative,Influenza Virus A,M,,,,21172,0.0,0.0,
AB39.HE5,,,AB39,G09,5,control,PCR Negative,Influenza Virus A,M,,,,20610,0.0,0.0,
AB40.CY4,,,AB40,A04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22326,0.0,7.62907791137695,
AB40.CY8,,,AB40,B04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21403,0.0,8.25487518310547,
AB40.CZ1,,,AB40,A04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22326,0.0,0.0,
AB40.CZ5,,,AB40,B04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21403,0.0,0.0,
AB40.FA2,,,AB40,A04,5,control,PCR Negative,SARS-CoV-2,N2,,,,22326,0.0,0.0563419200479984,
AB40.FA6,,,AB40,B04,5,control,PCR Negative,SARS-CoV-2,N2,,,,21403,0.0,0.0,
AB40.HE3,,,AB40,A04,5,control,PCR Negative,Influenza Virus A,M,,,,22326,0.0,0.0,
AB40.HE7,,,AB40,B04,5,control,PCR Negative,Influenza Virus A,M,,,,21403,0.0,0.0,
AB41.CY14,,,AB41,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20061,0.0,14.6950330734253,
AB41.CY19,,,AB41,F04,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,Other,,,18487,0.0,0.0,
AB41.CY4,,,AB41,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,19789,0.0,0.0,
AB41.CY7,,,AB41,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21078,0.0,0.0,
AB41.CZ15,,,AB41,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20061,0.0,20.7361888885498,
AB41.CZ20,,,AB41,F04,5,control,PCR Positive,Influenza Virus B,NEP/NS1,Other,,,18487,0.0,10.3848810195923,
AB41.CZ5,,,AB41,E04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,19789,0.0,7.01150989532471,
AB41.CZ6,,,AB41,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21078,0.0,9.7650785446167,
AB41.FA12,,,AB41,G04,5,control,PCR Negative,Influenza Virus A,M,,,,20061,0.0,13.7438125610352,
AB41.FA17,,,AB41,F04,5,control,PCR Positive,Influenza Virus A,M,Other,,,18487,0.0,0.0,
AB41.FA2,,,AB41,E04,5,control,PCR Negative,Influenza Virus A,M,,,,19789,0.0,0.0,
AB41.FA9,,,AB41,H04,5,control,PCR Negative,Influenza Virus A,M,,,,21078,0.0,0.0,
AB41.HE13,,,AB41,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20061,0.0,37.4843940734863,
AB41.HE18,,,AB41,F04,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Other,Other,,,18487,0.0,0.0,
AB41.HE3,,,AB41,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,19789,0.0,0.0,
AB41.HE8,,,AB41,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21078,0.0,0.0,
AB41.RO1,,,AB41,E04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,19789,0.0,0.0,
AB41.RO10,,,AB41,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21078,0.0,0.0,
AB41.RO11,,,AB41,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20061,0.0,11.5903739929199,
AB41.RO16,,,AB41,F04,5,control,PCR Positive,SARS-CoV-2,SC2,Other,,,18487,0.0,0.0,
AB42.CY15,,,AB42,B05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20911,0.0,0.0,
AB42.CY17,,,AB42,A05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21820,0.0,0.0,
AB42.CY2,,,AB42,D05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,16848,0.0,0.0,
AB42.CY9,,,AB42,C05,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,20695,0.0,14.1193466186523,
AB42.CZ13,,,AB42,B05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20911,0.0,4.94225120544434,
AB42.CZ19,,,AB42,A05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21820,0.0,3.29018902778625,
AB42.CZ5,,,AB42,D05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,16848,0.0,4.18789052963257,
AB42.CZ7,,,AB42,C05,5,control,PCR Positive,Influenza Virus B,NEP/NS1,GBlock,,,20695,0.0,13.504825592041,
AB42.FA11,,,AB42,B05,5,control,PCR Negative,Influenza Virus A,M,,,,20911,0.0,0.0,
AB42.FA20,,,AB42,A05,5,control,PCR Negative,Influenza Virus A,M,,,,21820,0.0,0.0,
AB42.FA3,,,AB42,D05,5,control,PCR Negative,Influenza Virus A,M,,,,16848,0.0,0.0,
AB42.FA6,,,AB42,C05,5,control,PCR Positive,Influenza Virus A,M,LV-SARS_N,,,20695,0.0,10.0690498352051,
AB42.HE1,,,AB42,D05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,16848,0.0,0.0,
AB42.HE10,,,AB42,C05,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Other,BRSV,,,20695,0.0,31.4489459991455,
AB42.HE14,,,AB42,B05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20911,0.0,0.0,
AB42.HE16,,,AB42,A05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21820,0.0,0.0,
AB42.RO12,,,AB42,B05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20911,0.0,0.0,
AB42.RO18,,,AB42,A05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21820,0.0,0.0,
AB42.RO4,,,AB42,D05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,16848,0.0,2757.10302734375,
AB42.RO8,,,AB42,C05,5,control,PCR Positive,SARS-CoV-2,SC2,GBlock,,,20695,0.0,7.98761081695557,
AB43.CY3,,,AB43,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20127,0.0,0.0,
AB43.CY6,,,AB43,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22225,0.0,0.0,
AB43.CZ1,,,AB43,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20127,0.0,68.9781494140625,
AB43.CZ9,,,AB43,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22225,0.0,62.9569816589355,
AB43.FA5,,,AB43,H04,5,control,PCR Negative,Influenza Virus A,M,,,,20127,0.0,0.0,
AB43.FA8,,,AB43,G04,5,control,PCR Negative,Influenza Virus A,M,,,,22225,0.0,0.0,
AB43.HE4,,,AB43,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20127,0.0,0.0,
AB43.HE7,,,AB43,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,22225,0.0,0.0,
AB43.RO10,,,AB43,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,22225,0.0,0.0,
AB43.RO2,,,AB43,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20127,0.0,0.0624977834522724,
AB44.CY10,,,AB44,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21374,0.0,0.0,
AB44.CY14,,,AB44,F04,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,17790,0.0,0.0,
AB44.CY17,,,AB44,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20972,0.0,0.0,
AB44.CY3,,,AB44,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18713,0.0,14.9437274932861,
AB44.CZ12,,,AB44,F04,5,control,PCR Positive,Influenza Virus B,NEP/NS1,GBlock,,,17790,0.0,3.04404306411743,
AB44.CZ18,,,AB44,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20972,0.0,2.22115111351013,
AB44.CZ4,,,AB44,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,18713,0.0,13.0405530929565,
AB44.CZ8,,,AB44,E04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21374,0.0,2.06144094467163,
AB44.FA11,,,AB44,F04,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,17790,0.0,0.0,
AB44.FA19,,,AB44,H04,5,control,PCR Negative,Influenza Virus A,M,,,,20972,0.0,0.0,
AB44.FA5,,,AB44,G04,5,control,PCR Negative,Influenza Virus A,M,,,,18713,0.0,14.3316783905029,
AB44.FA7,,,AB44,E04,5,control,PCR Negative,Influenza Virus A,M,,,,21374,0.0,0.0,
AB44.HE1,,,AB44,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,18713,0.0,39.187614440918,
AB44.HE15,,,AB44,F04,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Other,GBlock,,,17790,0.0,0.0,
AB44.HE20,,,AB44,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20972,0.0,0.0,
AB44.HE6,,,AB44,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21374,0.0,0.0,
AB44.RO13,,,AB44,F04,5,control,PCR Positive,SARS-CoV-2,SC2,GBlock,,,17790,0.0,0.0,
AB44.RO16,,,AB44,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20972,0.0,0.0,
AB44.RO2,,,AB44,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,18713,0.0,10.3267192840576,
AB44.RO9,,,AB44,E04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21374,0.0,0.0,
AB45.CY1,,,AB45,A04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18729,0.0,0.0,
AB45.CY15,,,AB45,H03,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21253,0.0,0.0,
AB45.CY8,,,AB45,B04,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,20484,0.0,11.4119110107422,
AB45.CZ13,,,AB45,H03,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21253,0.0,17.7619876861572,
AB45.CZ3,,,AB45,A04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,18729,0.0,16.3589210510254,
AB45.CZ6,,,AB45,B04,5,control,PCR Positive,Influenza Virus B,NEP/NS1,GBlock,,,20484,0.0,23.7415447235107,
AB45.FA14,,,AB45,H03,5,control,PCR Negative,Influenza Virus A,M,,,,21253,0.0,0.0,
AB45.FA2,,,AB45,A04,5,control,PCR Negative,Influenza Virus A,M,,,,18729,0.0,0.0,
AB45.FA7,,,AB45,B04,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,20484,0.0,10.1112833023071,
AB45.HE10,,,AB45,B04,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Other,GBlock,,,20484,0.0,27.1252536773682,
AB45.HE12,,,AB45,H03,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21253,0.0,0.0,
AB45.HE4,,,AB45,A04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,18729,0.0,0.0,
AB45.RO11,,,AB45,H03,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21253,0.0,0.0,
AB45.RO5,,,AB45,A04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,18729,0.0,0.0,
AB45.RO9,,,AB45,B04,5,control,PCR Positive,SARS-CoV-2,SC2,GBlock,,,20484,0.0,6.95820474624634,
AB46.CY14,,,AB46,D07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21638,0.0,0.0,
AB46.CY17,,,AB46,H07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20904,0.0,0.0,
AB46.CY25,,,AB46,F07,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,20735,0.0,7.42282867431641,
AB46.CY5,,,AB46,G07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21681,0.0,0.0,
AB46.CY9,,,AB46,E07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21517,0.0,0.0,
AB46.CZ10,,,AB46,E07,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21517,0.0,2.92634987831116,
AB46.CZ15,,,AB46,D07,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21638,0.0,1.91982245445251,
AB46.CZ16,,,AB46,H07,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20904,0.0,4.82309484481812,
AB46.CZ24,,,AB46,F07,5,control,PCR Positive,Influenza Virus B,NEP/NS1,GBlock,,,20735,0.0,8.15531444549561,
AB46.CZ4,,,AB46,G07,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21681,0.0,4.99936389923096,
AB46.FA1,,,AB46,G07,5,control,PCR Negative,Influenza Virus A,M,,,,21681,0.0,0.0,
AB46.FA13,,,AB46,D07,5,control,PCR Negative,Influenza Virus A,M,,,,21638,0.0,0.0,
AB46.FA18,,,AB46,H07,5,control,PCR Negative,Influenza Virus A,M,,,,20904,0.0,0.0,
AB46.FA21,,,AB46,F07,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,20735,0.0,6.32489919662476,
AB46.FA8,,,AB46,E07,5,control,PCR Negative,Influenza Virus A,M,,,,21517,0.0,0.0,
AB46.HE12,,,AB46,D07,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21638,0.0,0.0,
AB46.HE2,,,AB46,G07,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21681,0.0,0.0,
AB46.HE20,,,AB46,H07,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20904,0.0,0.0,
AB46.HE22,,,AB46,F07,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Other,GBlock,,,20735,0.0,18.0243110656738,
AB46.HE6,,,AB46,E07,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21517,0.0,0.0,
AB46.RO11,,,AB46,D07,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21638,0.0,0.0581334084272385,
AB46.RO19,,,AB46,H07,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20904,0.0,0.0,
AB46.RO23,,,AB46,F07,5,control,PCR Positive,SARS-CoV-2,SC2,GBlock,,,20735,0.0,4.25364255905151,
AB46.RO3,,,AB46,G07,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21681,0.0,0.0,
AB46.RO7,,,AB46,E07,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21517,0.0,0.0,
AB47.CY5,,,AB47,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20015,0.0,0.0,
AB47.CZ1,,,AB47,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20015,0.0,21.9348411560059,
AB47.FA4,,,AB47,H04,5,control,PCR Negative,Influenza Virus A,M,,,,20015,0.0,0.0628475174307823,
AB47.HE2,,,AB47,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20015,0.0,0.0,
AB47.RO3,,,AB47,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20015,0.0,0.0,
AB48.CY1,,,AB48,G03,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20802,0.0,0.0,
AB48.CY9,,,AB48,H03,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,20346,0.0,11.7392578125,
AB48.CZ3,,,AB48,G03,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20802,0.0,1.93647539615631,
AB48.CZ6,,,AB48,H03,5,control,PCR Positive,Influenza Virus B,NEP/NS1,GBlock,,,20346,0.0,8.68521022796631,
AB48.FA4,,,AB48,G03,5,control,PCR Negative,Influenza Virus A,M,,,,20802,0.0,0.0,
AB48.FA7,,,AB48,H03,5,control,PCR Positive,Influenza Virus A,M,LV-SARS_N,,,20346,0.0,9.6816349029541,
AB48.HE5,,,AB48,G03,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20802,0.0,0.0,
AB48.HE8,,,AB48,H03,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Other,BRSV,,,20346,0.0,27.7535877227783,
AB48.RO10,,,AB48,H03,5,control,PCR Positive,SARS-CoV-2,SC2,GBlock,,,20346,0.0,6.19759607315063,
AB48.RO2,,,AB48,G03,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20802,0.0,0.0,
AB5.CZ10,,,AB5,D09,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,19948,0.0,0.0,
AB5.CZ3,,,AB5,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21166,0.0,0.0,
AB5.CZ5,,,AB5,E09,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,11691,0.0,0.0,
AB5.CZ7,,,AB5,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21559,0.0,0.0,
AB5.FA11,,,AB5,D09,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,19948,0.0,0.0,
AB5.FA2,,,AB5,H04,5,control,PCR Negative,SARS-CoV-2,N2,,,,21166,0.0,0.0,
AB5.FA6,,,AB5,E09,5,control,PCR Negative,SARS-CoV-2,N2,,,,11691,0.0,0.0,
AB5.FA8,,,AB5,G04,5,control,PCR Negative,SARS-CoV-2,N2,,,,21559,0.0,0.0,
AB5.HE1,,,AB5,H04,5,control,PCR Negative,Influenza Virus A,M,,,,21166,0.0,0.0,
AB5.HE12,,,AB5,D09,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,19948,0.0,0.0,
AB5.HE4,,,AB5,E09,5,control,PCR Negative,Influenza Virus A,M,,,,11691,0.0,0.0,
AB5.HE9,,,AB5,G04,5,control,PCR Negative,Influenza Virus A,M,,,,21559,0.0,0.0583464354276657,
AB51.CY1,,,AB51,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21003,0.0,0.0,
AB51.CY11,,,AB51,G04,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,21185,0.0,24.2797451019287,
AB51.CY9,,,AB51,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21546,0.0,0.0583816356956959,
AB51.CZ10,,,AB51,F04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21546,0.0,1.46035444736481,
AB51.CZ12,,,AB51,G04,5,control,PCR Positive,Influenza Virus B,NEP/NS1,GBlock,,,21185,0.0,12.291127204895,
AB51.CZ2,,,AB51,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21003,0.0,3.59851932525635,
AB51.FA13,,,AB51,G04,5,control,PCR Positive,Influenza Virus A,M,LV-SARS_N,,,21185,0.0,15.1724157333374,
